id,name,is_storable,type,standard_price,list_price,volume,weight,base_unit_count,barcode,x_dose_x_ha,active,available_in_pos,can_be_expensed,purchase_ok,sale_ok,is_published,allow_out_of_stock_order,tracking,invoice_policy,bill_policy,manufacturer_pref,uom_id/id,categ_id/id,unspsc_code_id/id,manufacturer_id/id,supplier_taxes_id/id,product_tag_ids/id,pos_categ_ids/id
product_template_1120,Lease,,Service,725.0,1.0,0.0,0.0,1.0,,0.0,True,,True,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1121,Limpieza FF,,Service,1.0,100.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1122,Limpieza NF,,Service,1.0,100.0,0.0,0.0,1.0,,0.0,True,,True,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1123,Matamalezas generico FX,,Service,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_102,product_unspsc.unspsc_code_10171701,,,,
product_template_1124,"Material, papeleria y articulos de oficina FF",,Service,1.0,0.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1125,"Material, papeleria y articulos de oficina NF",,Service,1.0,0.0,0.0,0.0,1.0,,0.0,True,,True,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1126,No existente en catalogo SAT,,Service,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,product_unspsc.unspsc_code_01010101,,,,
product_template_1127,Other Taxes,,Service,1.0,1.0,0.0,0.0,1.0,,0.0,True,,True,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1128,Plastico para uso agricola 1kg,,Service,1.0,0.0,0.001,1.0,1.0,,0.0,True,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_133,,,,,
product_template_1129,Prestamo en efectivo,,Service,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_102,product_unspsc.unspsc_code_01010101,,,,
product_template_1130,"Promocion,  propaganda y publicidad FF",,Service,1.0,0.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_117,,,,,
product_template_1131,Propina NF,,Service,1.0,1.0,0.0,0.0,1.0,,0.0,True,,True,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1132,Recarga IDMX,,Service,1.0,426.03,0.0,0.0,1.0,,0.0,True,,True,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,marin_data.tax_1033_vat_16_0_lmmr,,
product_template_1133,Recursos humanos,,Service,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_102,product_unspsc.unspsc_code_80111620,,,,
product_template_1134,Refrescos NF,,Service,1.0,9.137931,0.0,0.0,1.0,,0.0,True,,True,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1135,Telephones and Internet,,Service,1.0,1.0,0.0,0.0,1.0,,0.0,True,,True,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1136,"Transporte, Taxi FF",,Service,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1137,"Transporte, Taxi NF",,Service,1.0,1.0,0.0,0.0,1.0,,0.0,True,,True,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1138,Uniforms,,Service,1.0,1.0,0.0,0.0,1.0,,0.0,True,,True,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1139,Varillas,,Service,1.0,94.4827,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1140,Viaticos FF,,Service,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1141,Viaticos NF,,Service,1.0,30.17,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1142,Water,,Service,1.0,1.0,0.0,0.0,1.0,,0.0,True,,True,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_103,,,,,
product_template_1143,1 Cruiser 5 1L + 5 Vibrance 1L paquete,True,Goods,1.0,6040.0,0.0,0.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_153,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_syngenta,,,
product_template_1144,1 Linexar 330 SC 1L + 2 Captan Ultra 1kg,True,Goods,0.0,800.0,0.0,0.0,0.0,,0.0,True,True,,,True,,,By Quantity,Ordered quantities,On received quantities,,uom.product_uom_unit,marin_data.product_category_158,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_xiuman,,,marin_data.pos_category_103
product_template_1145,1 Linexar XM 330 SC 1L + 2 Captive XM 80 0.750 kg,True,Goods,1.0,800.0,0.0,0.0,0.0,,0.0,True,True,,,True,,,By Quantity,Ordered quantities,On received quantities,,uom.product_uom_unit,marin_data.product_category_158,product_unspsc.unspsc_code_10171702,marin_data.manufacturer_xiuman,,,marin_data.pos_category_103
product_template_1146,2 piezas de Veridia XM 200 + 1 piezas de Demolition 0.200 L,True,Goods,0.0,1500.0,0.0,0.0,0.0,,0.0,True,True,,,True,,,By Quantity,Ordered quantities,On received quantities,,uom.product_uom_unit,marin_data.product_category_129,product_unspsc.unspsc_code_10171702,,,,marin_data.pos_category_105
product_template_1147,2VS Monopropilenglicol 1kg,True,Goods,48.0,1.0,0.001,1.0,1.0,,0.0,True,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_124,product_unspsc.unspsc_code_12191601,marin_data.manufacturer_2vs,,,
product_template_1148,2VS xanthan gum 1kg,True,Goods,201.0,1.0,0.001,1.0,1.0,,0.0,True,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_kgm,marin_data.product_category_124,product_unspsc.unspsc_code_12352201,marin_data.manufacturer_2vs,,,
product_template_1149,4Q bottle label 0.600kg Neonic XM 800 WDG 1pz,True,Goods,1.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1150,4Q bottle label 1L Estelis Soil XM 1pz,True,Goods,2.87,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1151,4Q bottle label 1L Estelis XM 1pz,True,Goods,2.42,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1152,4Q bottle label 1L Eterbel XM 1pz,True,Goods,3.09,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1153,4Q bottle label 1L Fortexyl 48 XM 1pz,True,Goods,2.7,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1154,4Q bottle label 1L Linexar XM 33 1pz,True,Goods,2.77,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1155,4Q bottle label 1L Zelen XM Boro 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,,,,
product_template_1156,4Q bottle label 1L Zelen XM Calcio 1pz,True,Goods,3.05,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1157,4Q bottle label 1L Zelen XM Potasio 1pz,True,Goods,3.05,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1158,4Q bottle label 200ml Fentrix XM 1pz,True,Goods,4.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1159,4Q bottle label 250ml Fortexyl 48 XM 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,,,,
product_template_1160,4Q box label 12x 0.120kg Ferti Beet XM  SiliCopper 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,,,,
product_template_1161,4Q box label 12x 0.500kg Ferti Beet XM Calcium 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,,,,
product_template_1162,4Q box label 12x 0.500kg Ferti Beet XM Iron 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,,,,
product_template_1163,4Q box label 12x 0.500kg Ferti Beet XM Multi 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,,,,
product_template_1164,4Q box label 12x 0.500kg Ferti Beet XM Zinc 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,,,,
product_template_1165,4Q box label 12x 0.600kg Benzimid XM 800 WG  1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1166,4Q box label 12x0.130kg Breisse XM 1pz,True,Goods,1.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1167,4Q box label 12x1L Estelis Soil XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1168,4Q box label 12x1L Estelis XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1169,4Q box label 12x1L Eterbel XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1170,4Q box label 12x1L Ferti Beet XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1171,4Q box label 12x1L Fortexyl 48 XM 1pz,True,Goods,8.07,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1172,4Q box label 12x1L Linexar XM 33 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1173,4Q box label 12x1L Neonic XM 800 WDG 1pz,True,Goods,1.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1174,4Q box label 12x1L Veridia XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1175,4Q box label 12x1L Zelen XM 90 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1176,4Q box label 12x1L Zelen XM Boro 1pz,True,Goods,0.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,,,,
product_template_1177,4Q box label 12x1L Zelen XM Calcio 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1178,4Q box label 12x1L Zelen XM Potasio 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1179,4Q box label 12x1L Zomec XM 1pz,True,Goods,1.0,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1180,4Q box label 12x200ml Fentrix XM 1pz,True,Goods,1.0,1.0,0.0,0.0,0.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1181,4Q box label 8x0.300kg Gabal XM 800 WDG 1pz,True,Goods,8.07,1.0,0.0,0.0,1.0,,0.0,True,,,True,,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_unit,marin_data.product_category_123,product_unspsc.unspsc_code_55121600,marin_data.manufacturer_4q,,,
product_template_1182,AB Mountain 1.8 CE 1L,True,Goods,180.0,600.0,0.0,0.0,1.0,,0.0,True,True,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_143,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_agroterrum,"marin_data.tax_1029_vat_0_0_lmmr,marin_data.tax_1013_ieps_6_0_lmmr",marin_data.product_tag_2,marin_data.pos_category_105
product_template_1183,AF Optimus 1x20L,True,Goods,1.0,1700.0,0.0,22.0,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_131,marin_data.product_category_134,product_unspsc.unspsc_code_12142100,marin_data.manufacturer_agroscience,,,
product_template_1184,AK-Mite 0.250L,True,Goods,1.0,385.0,0.0,0.27,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,marin_data.uom_112,marin_data.product_category_143,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_shokubutsu,,,
product_template_1185,AK-Mite 1L,True,Goods,1.0,1326.0,0.001,1.1,1.0,,0.0,,True,,True,True,,,By Quantity,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_143,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_shokubutsu,,,
product_template_1186,Abamectina 1.8 CE 1L,True,Goods,1.0,1.0,0.0,1.0,1.0,,0.0,,,,True,True,,,By Lots,Ordered quantities,On ordered quantities,,uom.product_uom_litre,marin_data.product_category_143,product_unspsc.unspsc_code_10191509,,,marin_data.product_tag_2,
product_template_1187,Abamectina 1.8 CE Xilol 1x200L,True,Goods,1.0,1.0,0.0,200.0,1.0,,0.0,,,,True,,,,By Lots,Ordered quantities,On ordered quantities,,marin_data.uom_132,marin_data.product_category_126,product_unspsc.unspsc_code_10191509,marin_data.manufacturer_globe,,marin_data.product_tag_2,
